Index,Height,Weight
72,179.9406612,60.789315446475
73,177.6080268,63.682962611653
74,163.2841032,46.645216728187
75,173.342808,58.296326421718
76,168.5469832,54.566753877867
77,173.641385,62.869535414532
78,166.311326,60.308462175038
79,177.0874538,52.445846674221
80,172.0228716,55.57595154188
81,174.3441014,61.065054248198
82,169.631487,55.292274873682
83,177.9307338,70.477685595779
84,168.3473392,58.487016654066
85,175.7730292,58.559364637081
86,175.6024174,63.264024698721
87,171.1054744,63.906674368537
88,178.0361438,59.688945716092
89,178.248564,54.940559349984
90,173.2929224,59.653157278099
91,173.0484728,61.937085579523
92,178.4161024,64.178602994352
93,181.5783008,63.779804582648
94,175.7801158,50.866438041881
95,177.9601724,60.53507692309
96,179.2148562,59.783519725237
97,168.3675576,54.444011782545
98,161.1014558,55.835950688364
99,169.5884594,58.124777787384
100,174.9740214,52.378987158883
101,164.7808236,46.308469752699
102,170.4155088,59.12712620661
103,173.6029294,60.864929294554
104,166.6512542,44.7429546546521
105,172.0989954,51.963496547963
106,172.773848,56.014892878329
107,171.8613022,55.81363394376
108,168.439084,57.369092898964
109,176.3701324,58.24897137829
110,162.1440496,57.694273269017
111,172.0158358,55.363761031194
112,177.9294892,57.881289403168
113,178.2724908,59.711942849251
114,167.5025352,50.754945037335
115,177.81778,55.35595924243
116,174.2726766,58.311431047639
117,174.7727518,60.182272777704
118,177.1957848,61.717229357784
119,166.2566906,52.589635455511
120,174.8163636,62.098655181717
121,167.132762,54.376834752548
122,170.7254396,49.444063088035
123,176.3273334,58.182520096085
124,175.1176584,61.367101407381
125,172.57141,48.468975570246
126,166.6876524,55.925172307543
127,168.9000178,49.674850885891
128,172.5373486,54.117515994619
129,174.991141,63.611884687274
130,178.41214,60.774165461317
131,173.3962242,60.137593929259
132,180.9282894,59.283978448156
133,175.5075738,52.418812568969
134,163.5682022,56.152059211017
135,180.583459,58.124550991199
136,173.2754472,61.672505150102
137,167.4297134,52.901253413701
138,171.289726,57.526444092117
139,187.7087178,68.669938564381
140,177.7529846,59.149442951214
141,176.5772948,61.782365222116
142,165.5682998,51.436875806393
143,172.7420726,56.848142062019
144,173.579536,57.871401089502
145,165.5677918,48.605325436668
146,173.3857086,52.824823099356
147,174.164371,60.708893519274
148,163.821745,51.206088008537
149,174.5247462,59.310286805616
150,174.9843592,62.485569473327
151,176.6318794,56.882116130532
152,171.1950856,62.807075745183
153,168.8470334,54.802304395608
154,167.6709118,63.572739665743
155,184.0086236,62.024084596089
156,162.8811068,48.132455390943
157,180.2920448,72.101319484194
158,171.4531496,49.344862436716
159,182.918481,62.947644020646
160,165.8910322,52.577524539232
161,170.3707286,66.357025710514
162,163.5543592,49.839142042305
163,176.1998762,63.071973689263
164,173.6831934,54.385770522237
165,165.8878572,58.199030858353
166,170.527726,57.716363217436
167,173.7224872,52.267720950522
168,168.381172,56.607193795075
169,170.653964,57.584050323107
170,167.6185624,50.471721961507
171,176.3621822,55.614461534093
172,172.6555602,56.339982529908
173,172.1137782,56.538157036361
174,165.8077456,54.211953926053
175,187.5374456,63.184646033971
176,169.7053248,47.548500573805
177,169.9110394,55.811093826488
178,166.9686272,53.928640131751
179,167.5963882,55.108706041543
180,169.1232584,54.090345811656
181,170.4668676,61.245810807643
182,167.3220174,52.72013398036
183,169.6229018,49.520085169247
184,174.5888558,56.346922493169
185,168.2157164,64.031140114865
186,167.5375872,58.581499944737
187,174.2026488,58.000538837241
188,169.1474138,54.850385186828
189,170.0929796,57.899523816442
190,172.923581,46.025700269241
191,178.283235,65.767582425699
192,166.4245846,50.327116713951
193,171.345987,60.265416259125
194,171.221019,66.378027037245
195,176.9404132,66.038240992878
196,167.1268946,54.813508127147
197,167.9081732,52.517514268681
198,173.3292698,58.196762896503
199,172.7810362,57.820235870166
200,181.3317176,58.003623265357
201,166.958264,55.111336877289
202,168.7412932,51.126573266076
203,177.8332486,61.23587713474
204,176.4829084,58.367767219993
205,174.3142056,56.429703100694
206,173.641385,63.51472520162
207,173.7113112,53.30572173003
208,174.6862902,65.260012563669
209,177.605944,64.033770950611
210,181.7507668,70.733829207118
211,173.8570056,60.785595989041
212,169.4535092,59.011233356075
213,169.3776902,48.183529891805
214,172.5599546,50.824526106893
215,175.002317,61.774019122508
216,170.9214514,59.52764826932
217,176.7131848,59.567156164747
218,171.8939666,54.216126975857
219,175.365537,53.068719716705
220,172.637831,62.834109850435
221,167.2331428,49.737219836766
222,167.0631152,59.038176742853
223,180.6982924,62.192684880018
224,172.289597,51.60021441883
225,165.276022,52.150648759825
226,177.056923,57.930504175313
227,177.6217682,55.336999081364
228,167.9338526,53.506073479859
229,174.2786456,57.930141301417
230,175.253904,53.506617790703
231,169.6509434,56.769534504298
232,172.7800202,64.003062747162
233,176.9683532,65.989615890814
234,182.4273212,52.64619842405
235,184.7767704,61.573259139546
236,170.8899554,60.293675063776
237,171.221781,52.463491417414
238,174.07001,51.853953990608
239,173.9170004,67.56349069624
240,174.0374218,64.495301187086
241,161.8622366,60.82855118648
242,171.9702682,64.361400719462
243,176.456721,62.933401220228
244,169.4230292,60.98504055413
245,165.6874004,53.077882282579
246,177.5326142,52.469388118224
247,177.3694192,61.139942348485
248,166.110666,54.691718575802
249,173.5382356,54.468959362895
250,167.484933,38.264961614726
251,178.049047,63.021851732378
252,167.7804874,65.101618108065
253,173.3164174,55.852960402239
254,165.6526532,52.401757495857
255,175.6707942,54.877600729028
256,171.7056256,54.724694741101
257,170.9069734,56.261420331424
258,169.7818042,53.171821262406
259,172.9303374,58.041588946726
260,169.0875714,52.958133896899
261,178.2311142,55.336318692809
262,172.3418702,56.243276636624
263,169.2226486,49.37579743635
264,161.7679264,47.471798104038
265,172.810424,59.98668374776
266,170.03014,57.689419830658
267,168.3078168,56.753885567533
268,179.654454,60.47384195314
269,179.5994376,55.490857613268
270,186.1025488,59.086575048732
271,162.0271334,52.953779410147
272,172.3163686,57.086141978558
273,172.1626732,45.64363941599
274,170.7870854,53.748201086965
275,169.5628054,62.199080532435
276,175.3386892,53.841006085867
277,174.0573608,56.319888387917
278,164.2216426,56.673735795754
279,165.463093,57.329040692693
280,169.5227496,55.123039560435
281,170.1780442,60.461640318387
282,178.4759194,57.790933803064
283,171.6447164,56.7353336396
284,168.4167828,46.634466589018
285,175.0238308,60.881712212244
286,166.6377922,45.801852434646
287,172.7248006,66.173955829982
288,177.640361,70.444981585902
289,178.170586,62.921199585475
290,169.3256456,52.735147887807
291,176.2931704,54.707186075619
292,169.6871892,51.894731944671
293,171.9592192,60.482278771222
294,175.6013252,42.0704882009335
295,171.5457326,59.775536499525
296,167.0789648,53.699213111005
297,168.2945326,59.487097111442
298,171.1715652,59.059223428821
299,164.9559058,58.596695289132
300,175.9127546,64.929253007465
301,175.4565706,62.927187004759
302,176.8958362,59.399190910136
303,175.455707,56.382983086584
304,172.7531216,61.402889845374
305,174.8958656,56.335628043156
306,160.5066132,50.457116287193
307,166.5628114,58.696530969769
308,175.5673654,57.943885150228
309,177.260631,55.034861203707
310,171.4043562,53.622918874371
311,175.4837486,55.947942644517
312,174.124366,68.906033392966
313,173.2617058,52.304099058596
314,170.437048,55.512630047028
315,180.9409894,58.618785237551
316,175.5634284,62.723841545288
317,166.3661392,65.342929248905
318,169.1311324,54.815821448234
319,172.7157074,51.393557735058
320,184.3467738,67.731637387799
321,172.658659,59.256082517401
322,169.2236138,55.51380938719
323,170.9311796,60.721367309449
324,167.5371554,61.159492179632
325,169.0118794,62.521493989031
326,172.9161642,51.111332562444
327,167.2155914,54.973762311468
328,175.8625134,52.129647433094
329,164.3230902,50.065802149594
330,175.8028488,57.167924682869
331,170.6065168,53.841777192896
332,172.330618,54.118468538596
333,175.9556806,68.374377776089
334,172.4798938,54.936477018654
335,170.37304,53.708284958405
336,177.8388874,64.75439314883
337,177.9385316,66.056883639285
338,180.0025356,57.761586376725
339,167.788844,52.602109245686
340,165.703123,47.375046851517
341,174.602902,62.818234117485
342,176.5794284,65.999912437613
343,178.5814056,56.429839178405
344,170.9415428,56.330094216242
345,171.7187828,57.227889594183
346,172.3533764,62.964290860625
347,168.8220144,55.134832962055
348,175.0586034,51.825423030535
349,173.9109044,58.695850581214
350,176.579022,62.395395310171
351,178.4084824,61.007992328052
352,172.3555354,57.928417650411
353,172.731049,52.467437671033
354,170.5351682,59.688492123722
355,172.9722474,57.871083574843
356,175.2365558,57.026131708007
357,176.0884972,54.425868087745
358,178.0358644,63.896468540212
359,174.6073216,62.104234367868
360,163.0332782,53.739764268883
361,167.8704796,58.763617281292
362,175.8802172,68.978426735218
363,176.9494048,54.823260363102
364,173.8051134,61.735146256399
365,173.4467702,58.994722593807
366,176.2171736,59.771817042091
367,173.617001,63.2217045306
368,183.7052206,76.30739081273
369,178.7438386,57.898616631702
370,166.9523458,59.783837239896
371,168.9005258,55.726589567957
372,179.8660106,63.599683052521
373,171.1345066,64.724410693173
374,172.2046086,62.337154049863
375,173.128178,57.170419440904
376,174.8988628,65.135183943445
377,171.9920868,55.6194964094
378,164.2365778,49.262127188428
379,166.9725134,45.659379071229
380,173.7980014,52.680081774089
381,174.9792284,63.743018241441
382,173.4151218,57.012342499959
383,175.718343,60.932378479973
384,184.4292984,61.899437412813
385,167.7455878,58.006390178814
386,175.841152,55.853595431557
387,174.9475038,52.769802344875
388,168.8094668,56.498603781697
389,176.0332776,57.055252338161
390,171.6595246,48.802229884485
391,176.3221264,64.874413689932
392,171.3704218,53.861100227858
393,168.7797742,53.970960299872
394,174.655099,59.817221638328
395,161.9727774,54.144912973767
396,175.3530402,57.208112966851
397,168.8837364,57.430327868914
398,169.5252896,51.509813459489
399,171.9426076,52.544729810881
400,169.3942764,59.091201690906
401,170.2530758,56.905067904454
402,167.4138384,53.145376827235
403,177.877216,62.286578500608
404,175.9452412,67.786975656939
405,177.995453,68.523972539715
406,164.8699268,53.070035134578
407,177.0060976,62.676804016519
408,171.6157096,57.88791185177
409,162.1924366,54.771913706818
410,181.912006,65.432377664269
411,165.0744222,47.987305832543
412,164.1032786,54.502162324379
413,157.5223164,49.480032962976
414,165.8243064,57.13948444127
415,171.9621402,50.000620926025
416,179.9791676,60.994838149322
417,173.153705,52.392957803879
418,171.3231524,56.748306381382
419,180.4472896,52.803277461781
420,172.2890128,60.506682040728
421,170.5733952,49.327172334286
422,173.4893406,60.962179498682
423,166.1466832,59.515174479145
424,174.415577,59.344306233366
425,177.9710182,57.644242030606
426,175.6006902,54.161968046879
427,170.2327812,47.881936324992
428,166.4277596,60.996062848721
429,178.3031232,60.187035497589
430,171.8783964,57.17894697746
431,177.1207278,57.312847445084
432,171.7476626,64.573545870911
433,179.8215606,56.511848678901
434,176.9314216,55.501743830148
435,169.5012358,55.896097036626
436,171.6534032,59.604260020613
437,165.7430518,56.383209882769
438,179.6132298,58.233821393132
439,181.0352996,62.07547661161
440,169.0601902,53.549709065853
441,172.8278738,55.110066818653
442,173.0171546,54.104996845207
443,180.941218,57.404155589165
444,169.9866298,58.625770560049
445,180.6036774,61.135361065548
446,176.3132364,66.257371466825
447,175.6868978,73.668345044833
448,174.186215,59.052510261745
449,176.792001,59.962235119017
450,175.3892098,57.814475247067
451,173.4489546,56.856261365442
452,175.9020104,61.124248052483
453,173.3260948,55.310826801615
454,171.924472,57.002408827056
455,174.8557082,66.20452795572
456,176.5823494,54.395114525059
457,170.1207672,50.579767664041
458,182.893462,62.90237550212
459,171.3098428,61.241819194787
460,167.7978356,52.84759343633
461,166.559738,56.226176204275
462,173.4863434,62.12038225624
463,180.4061162,69.435783921889
464,179.7528028,57.31457109609
465,171.4706248,65.798744221518
466,176.5537744,61.313849663143
467,168.77157,49.35357141022
468,174.165006,50.128987566735
469,170.2129184,62.717536611345
470,174.4981016,54.209323090307
471,173.3045302,52.308907137718
472,178.8341102,60.041296269108
473,166.8777206,42.6351335908806
474,166.885874,57.789981259087
475,173.940597,60.918543912688
476,169.2374314,56.686391022877
477,169.780839,56.27811253064
478,177.5392436,60.576172391812
479,171.841922,60.849824668633
480,173.5052918,59.079907240893
481,177.1611392,62.638157946595
482,174.1908124,57.427697033168
483,173.0877158,59.786921668012
484,172.6715622,59.754580532031
485,164.656389,53.354301472857
486,175.787939,57.240771617491
487,175.934624,57.839014594284
488,180.188362,64.627160489045
489,175.4587804,63.25073444228
490,168.1526482,50.040491695348
491,180.4867866,59.853372950217
492,175.2471222,58.605812495769
493,180.2406606,56.404800879581
494,167.7033984,57.390819973487
495,177.454814,67.689725452811
496,169.7431708,64.481648056749
497,175.4993696,57.671366854332
498,169.708195,55.490358661661
499,170.5148482,51.104392599183
500,164.0186712,60.901443480339
501,174.4481652,54.745696067832
502,171.5445896,52.51828537571
503,180.7903928,58.370760929635
504,179.1592556,61.126606732807
505,181.6966394,53.678982891303
506,169.6034454,48.151415552009
507,168.4943544,57.326046983051
508,164.670613,51.878085104692
509,173.6914738,59.093424293519
510,172.8479652,55.930932930642
511,175.4923846,55.727043160327
512,177.5725684,57.013476480884
513,173.7547198,50.677471460539
514,173.5469986,56.949247801292
515,170.067097,54.417567347374
516,179.1923264,60.148298709191
517,176.220247,60.179823378906
518,171.5011048,53.275376400477
519,164.7734068,46.200605487113
520,175.6002584,58.260220469066
521,174.7822768,60.800156304118
522,171.6137284,57.946924219107
523,173.1460088,57.886188200764
524,167.1494498,63.229460960127
525,164.9038104,51.681452812297
526,173.6238336,66.913402111556
527,169.4572684,60.170071142951
528,175.7221784,60.243371669943
529,167.355393,47.669927251254
530,167.7348182,57.841509352319
531,176.3825276,59.298357326285
532,170.5571138,58.323587323155
533,166.8638268,55.596771431663
534,176.3451642,71.348310790757
535,169.0243762,54.934435852989
536,175.3735126,66.907641488457
537,171.7557144,53.29392832841
538,176.761267,60.077039347864
539,173.0335122,53.604366946438
540,180.9150814,56.123845765603
541,168.739439,59.13256931505
542,168.4479232,55.741149883034
543,172.7891896,48.928691437241
544,173.450504,53.79197275067
545,169.9668686,56.992384435679
546,182.3096684,67.404551929792
547,167.755189,68.16540777123
548,175.296957,57.636984552686
549,174.5168976,58.382871845914
550,165.13048,53.715905310221
551,167.7887678,56.874994730323
552,180.7566362,67.706644448212
553,171.5839596,48.692415171708
554,174.839757,60.644936995104
555,173.0199994,56.631370268396
556,172.4794112,51.121130157636
557,171.807759,57.987566095459
558,177.2483628,60.854632747755
559,172.7171806,62.869308618347
560,176.313211,57.17259668428
561,178.8919206,58.779039421872
562,171.8949826,60.829186215798
563,172.4161144,48.137535625487
564,172.895387,57.631677521957
565,170.165649,55.303841479117
566,181.8053006,68.372926280505
567,163.4887256,52.619481833457
568,172.5424794,56.914411907276
569,177.5933202,59.697246456463
570,177.6441456,58.544985758952
571,169.6660564,58.564081997729
572,178.0824226,67.205334160888
573,175.1282756,47.80319268956
574,172.7933044,50.142232463939
575,176.1781592,53.814289495274
576,173.8601044,55.707992280787
577,166.8851628,56.64779031219
578,176.6741196,61.584009278715
579,167.249729,52.823689118431
580,174.7515682,56.863110610229
581,175.357409,60.38312347914
582,171.1033408,62.746702600736
583,178.7090152,56.470980006364
584,177.5162312,62.015375622585
585,165.4891026,52.170062513261
586,176.2990378,60.162949742742
587,174.0121996,64.923719180551
588,166.9174208,61.118033837014
589,162.5170232,55.621582934302
590,177.995199,69.655186551258
591,173.8005668,57.28372681493
592,173.321091,61.108236241822
593,172.2845424,61.052943331919
594,168.4344358,53.702841849965
595,177.1682512,55.020618403289
596,166.9008854,60.003194510028
597,169.8809658,63.077326079229
598,170.888914,50.21176817426
599,179.4092678,69.901895441301
600,177.641758,56.317665785304
601,167.3268434,61.016020913001
602,184.0152276,62.714678979414
603,177.9791208,67.621595878837
604,171.9195444,57.609632932775
605,167.932354,53.443250936614
606,177.656617,67.544258379752
607,173.3376518,58.157391078787
608,174.7556576,58.828390271728
609,169.2101772,56.956414560738
610,178.2750054,58.420293216439
611,166.5978634,56.33027565319
612,174.4869764,68.681459810579
613,164.8114306,48.525447820311
614,177.3426222,66.053073463377
615,168.5026348,55.153475608462
616,178.926236,59.392749898482
617,177.7787402,61.516333297111
618,178.1458718,56.214382802655
619,170.635422,59.872151674335
620,173.236636,53.28984599708
621,172.1134734,58.811743431749
622,164.5857262,55.506370472322
623,168.8559234,51.975652823479
624,170.1377598,52.861700159037
625,166.8777714,63.244701663759
626,169.740707,56.010583750814
627,168.5325814,60.123305769604
628,178.1426714,65.045735528081
629,178.093751,60.301885085673
630,163.986083,44.859015334364
631,173.1193896,55.535218947054
632,170.55465,47.480552436779
633,180.0587458,64.766050472739
634,173.1319372,59.388077897071
635,180.8392878,65.23882979999
636,172.5280776,64.538573899184
637,165.8671816,48.962620146517
638,168.6752024,47.939769352167
639,181.1184338,56.880800712659
640,175.4123238,48.271073219215
641,167.5242268,53.767524121927
642,176.8799104,62.043997301132
643,180.606573,66.194004612736
644,168.1950154,58.80235406969
645,167.9821126,49.212730979335
646,172.174154,54.999753154269
647,169.3605198,61.570582944563
648,177.7849632,62.370130215162
649,180.706014,56.247812560324
650,174.3437458,58.450502468281
651,175.4771192,60.636726973207
652,172.6536806,48.315978863845
653,167.5081486,51.273990786326
654,167.6933908,57.136263935443
655,180.9388304,63.636514752965
656,171.5179196,64.96758156273
657,180.516149,66.136625177931
658,173.4103212,58.136797985189
659,170.9910728,60.864793216843
660,175.2307392,63.601179907342
661,173.74616,66.381111465361
662,170.41368,59.909754481808
663,169.5923964,55.3972361481
664,166.7417544,59.633471369241
665,165.966267,58.747786907579
666,173.1847946,57.037017924887
667,179.4744696,69.462409794008
668,167.4977854,56.497605878483
669,176.8549168,61.154457304325
670,173.481111,52.338980311849
671,177.954305,53.506572431466
672,173.8274908,56.501597491339
673,175.9461048,60.964764975191
674,171.9709794,58.653666490804
675,180.068601,60.392331404251
676,179.1795502,66.841779876333
677,181.8153844,70.312804769284
678,173.7944454,57.284407203485
679,176.1688374,60.990256866385
680,178.9303,60.794803914152
681,171.1490862,58.479305583776
682,171.4694818,55.816491575691
683,174.0421716,50.883447755756
684,169.6937932,50.686361870991
685,183.8587128,67.341003638755
686,174.0317068,62.026896868783
687,179.8266914,60.421588112116
688,168.196387,53.018370963635
689,173.5116418,56.632912482454
690,170.61561,55.148168577733
691,172.139356,55.88121920689
692,171.3821312,62.199080532435
693,172.1475602,55.108796760017
694,175.7705146,68.465141609326
695,177.9091438,64.546602484133
696,179.2472666,61.122796556899
697,168.7926266,60.581116548645
698,171.9105528,61.729158837115
699,167.0212052,43.1829733835192
700,176.161446,54.313331820748
701,179.299108,69.360895821602
702,170.8817004,63.593242040867
703,173.9608662,65.884427820211
704,170.2355752,54.197711125635
705,167.0713702,56.02410080344
706,167.5531066,50.201516986698
707,173.1992472,50.573326652387
708,183.098313,63.269286370213
709,169.8080932,60.36770133856
710,175.5375966,60.563471805452
711,164.060886,51.151520846426
712,170.2777646,56.607193795075
713,175.2385624,55.983458927088
714,179.3207488,64.451892397277
715,178.0282952,52.744355812918
716,166.838376,59.477571671672
717,170.429428,59.533681047841
718,167.7398728,57.716091062014
719,175.9311442,55.543428968951
720,169.1983154,52.273390855147
721,173.0181452,57.585002867084
722,177.1156986,65.065058563043
723,162.6118668,56.87005057349
724,168.2433262,49.445877457515
725,184.0677294,63.158700550407
726,168.1972252,46.34897555134
727,181.096412,65.494111585826
728,160.33877,37.6868445313899
729,180.1630636,65.949518325306
730,173.3674206,61.201721629279
731,164.5415556,61.08891320686
732,166.1917428,50.573870963231
733,175.0405694,54.338143323387
734,165.0221998,43.4107221124962
735,168.0270198,53.14242847683
736,167.5990044,57.713097352372
737,175.87849,65.734833056585
738,173.5323428,55.722189721968
739,178.0948178,60.8675601303
740,174.3334334,56.688885780912
741,172.0669406,61.617847269517
742,164.0494814,54.804028046614
743,164.240591,56.706938757238
744,167.4055834,60.576081673338
745,167.0722846,56.498694500171
746,170.562524,61.674546315767
747,183.4982106,65.123980211906
748,174.5792546,59.226689731825
749,171.6282826,57.69332072504
750,178.7203436,64.064116280164
751,161.6007182,48.726525317932
752,168.1660594,55.484960912458
753,168.2016956,50.623403250035
754,177.983388,62.546532287855
755,176.927002,64.806646989854
756,168.2760922,51.906797501713
757,172.898816,58.183926232432
758,170.5561232,61.041059211825
759,174.6658686,63.549833251058
760,173.026705,55.32783651549
761,166.9538698,50.541439108776
762,175.7029506,61.269261533172
763,178.7233154,60.319892702762
764,179.7953478,53.413495277142
765,180.0373082,61.229390763849
766,169.2185592,68.770091759677
767,177.756566,58.481074594019
768,169.9987964,54.502525198275
769,181.5034724,56.971519186659
770,176.9451376,57.982349783204
771,176.0459522,61.749978726898
772,169.158285,52.745580512317
773,163.0733086,57.641475117149
774,173.3054954,57.024045183105
775,178.0291334,54.918650838513
776,180.27777,55.673111027534
777,164.9256036,54.183649762165
778,169.9286924,60.284603216376
779,175.7629962,60.268228531819
780,173.773846,56.403576180182
781,168.443402,59.973892442926
782,183.2220618,64.77480480548
783,166.9951702,58.78783911385
784,177.7155958,58.301406656262
785,165.3899918,51.252263711803
786,171.2796676,55.374329733415
787,168.650539,53.70352223852
788,170.6567326,59.025929748863
789,171.9223638,50.658284503288
790,172.1477126,64.521337389124
791,161.6185998,55.612647164613
792,168.77538,55.710124164926
793,182.685182,54.028430453151
794,172.5222356,63.245971722395
795,172.7490322,64.108613691661
796,172.1237096,54.33446922519
797,175.7626914,61.83643343262
798,170.1827686,53.709827172463
799,170.4253386,62.45604061004
800,177.4226576,58.54879593486
801,171.2666628,56.002419088154
802,173.000416,52.358666220707
803,173.4675982,58.93571022647
804,176.4074704,61.668740333431
805,175.4687626,57.975183023758
806,180.1305262,63.095333696318
807,163.0823764,49.538274223284
808,180.602001,56.524594624498
809,183.0964842,61.78880623377
810,168.0240226,54.645270717114
811,171.5236092,52.691965894183
812,170.6266844,52.394137144041
813,185.241057,64.408347529757
814,166.4744448,61.455824074953
815,175.4755698,61.294163754285
816,165.8363714,49.101101897078
817,174.0775538,56.756969995649
818,181.1731708,64.815945633439
819,169.877613,58.194903167786
820,172.4963784,58.18138611516
821,170.1860452,46.976974187605
822,173.4206336,70.808898744353
823,168.1550104,47.611822068657
824,163.1750356,55.173388313505
825,171.2909452,59.877186549642
826,163.8320574,53.708919987723
827,174.9960178,61.411780255826
828,178.6358632,63.803799619021
829,163.3662468,50.652796035611
830,170.4658262,58.074701189736
831,172.7506324,59.181874805669
832,173.3617818,58.156302457099
833,172.1325742,64.782153001874
834,171.3049914,55.828330336548
835,166.9689574,53.468153157727
836,176.8950488,59.387669663938
837,182.6975772,58.592114006195
838,176.261649,65.579659106808
839,170.5538118,52.554799561495
840,175.633126,52.858116779314
841,169.9410876,64.407712500439
842,172.30852,59.933341285048
843,172.9641956,61.353221480859
844,167.9979622,57.637256708108
845,180.7562044,58.89624769028
846,171.5962278,61.011167474642
847,177.8324866,55.048378256333
848,184.3133474,64.931112736182
849,169.1696896,56.596579733617
850,174.0357708,54.501209780402
851,168.5198052,63.238169933631
852,175.3283768,59.726457805091
853,175.5761284,59.4523519359
854,173.3442812,58.917747968618
855,173.956726,55.94789728528
856,179.5338294,62.383193675418
857,178.7136126,62.091624499982
858,171.7649854,53.706425229688
859,176.393602,52.727436817517
860,172.5291444,56.627968325621
861,173.7194138,54.876013155733
862,168.4480248,47.681992808296
863,180.9212028,65.969431030349
864,165.8408926,49.074702821144
865,167.6472898,59.138375297386
866,171.749085,53.304224875209
867,175.5210104,61.632407584594
868,175.2534722,57.838742438862
869,175.4512874,68.673794099526
870,173.5857844,51.020024418363
871,182.0721784,71.103053396298
872,174.6926656,62.690910739226
873,168.1020514,49.699435592345
874,183.8221368,63.491229116854
875,169.802937,56.511848678901
876,167.0224752,59.194847547451
877,177.018823,68.527964152571
878,168.349041,49.338239988114
879,168.8529008,48.077479995699
880,174.5465648,65.058798988337
881,173.4627976,52.046730747858
882,171.8740784,56.142760567432
883,181.099079,63.265657631253
884,170.3671726,52.535113652637
885,179.5284192,66.482217204634
886,181.3588956,69.852907465341
887,180.3499568,62.409728829063
888,168.350946,57.120297484019
889,172.8567282,63.364087175543
890,162.9751884,57.315251484645
891,169.8743364,51.678096228759
892,179.1453872,58.858372727385
893,166.258113,52.704031451225
894,175.5478074,63.108034282678
895,172.5732134,57.597839531155
896,170.721528,57.077886597424
897,171.798488,51.49362021188
898,178.037871,55.899453620164
899,163.6103916,55.816990527298
900,177.2335292,58.12015114521
901,169.1177974,58.030657370609
902,173.100873,50.107351210686
903,168.101391,58.030974885268
904,169.6570648,53.600012459686
905,170.600878,58.841952683591
906,172.7683616,59.243427290278
907,170.0742598,47.645977574118
908,174.5080838,55.623986973863
909,176.9886478,62.743572813383
910,168.9809422,48.869180118297
911,168.8333174,64.156875919829
912,181.4739322,69.715605054942
913,169.2312592,61.033166704587
914,162.585781,49.740621779541
915,165.1841248,53.162341181873
916,169.6012864,56.374410190791
917,175.0550728,56.798519056741
918,180.9223204,60.430115648672
919,180.6024328,55.612329649954
920,177.3097546,61.173825698524
921,170.4118258,50.553141791922
922,170.8901332,53.000363346546
923,182.5394622,64.932972464899
924,170.6930038,45.3246868691771
925,173.8403432,58.024987465984
926,170.6950612,61.98702609946
927,176.1893352,65.949926558439
928,175.365664,57.461897897866
929,167.400224,58.149770726971
930,168.7770564,55.716020865736
931,167.8434286,60.444403808327
932,176.1583218,52.961717276622
933,179.9173186,65.337939732835
934,171.86656,60.107928988261
935,165.8865364,56.237833528184
936,169.3371518,51.320484004251
937,170.0090834,56.223318572344
938,172.0580252,60.771716062519
939,163.2641388,58.128724041003
940,169.7594268,55.015220654086
941,167.3790912,55.660637237359
942,171.847256,56.886652054232
943,174.4717364,56.642846155357
944,167.8432762,52.884470496011
